sale_date,pos_source_key,menu_item_id,product_id,quantity_sold,recipe_quantity,recipe_unit,inventory_unit,quantity_change
2024-04-18,POS-20240418-DEMO_ICED_LATTE,DEMO_ICED_LATTE,COFFEE_REGULAR,28,0.018000,kilogram,bag,-0.504000
2024-04-18,POS-20240418-DEMO_OAT_LATTE,DEMO_OAT_LATTE,MILK_OAT,40,0.250000,litre,carton,-10.000000
2024-04-18,POS-20240418-DEMO_OAT_LATTE,DEMO_OAT_LATTE,COFFEE_REGULAR,40,0.018000,kilogram,bag,-0.720000
2024-04-18,POS-20240418-DEMO_SMOOTHIE,DEMO_SMOOTHIE,MILK_OAT,15,0.200000,litre,carton,-3.000000
2024-04-19,POS-20240419-DEMO_CROISSANT,DEMO_CROISSANT,CROISSANT,32,1.000000,each,each,-32.000000
2024-04-19,POS-20240419-DEMO_EGG_BREAKFAST,DEMO_EGG_BREAKFAST,EGGS,6,2.000000,each,each,-12.000000
2024-04-19,POS-20240419-DEMO_EGG_SANDWICH,DEMO_EGG_SANDWICH,EGGS,14,1.000000,each,each,-14.000000
2024-04-19,POS-20240419-DEMO_FLAT_WHITE,DEMO_FLAT_WHITE,MILK_FULL,82,0.180000,litre,bottle,-9.840000
2024-04-19,POS-20240419-DEMO_FLAT_WHITE,DEMO_FLAT_WHITE,COFFEE_REGULAR,82,0.018000,kilogram,bag,-1.476000
2024-04-19,POS-20240419-DEMO_HOT_CHOCOLATE,DEMO_HOT_CHOCOLATE,MILK_FULL,23,0.250000,litre,bottle,-3.833333
2024-04-19,POS-20240419-DEMO_ICED_LATTE,DEMO_ICED_LATTE,MILK_FULL,34,0.250000,litre,bottle,-5.666667
2024-04-19,POS-20240419-DEMO_ICED_LATTE,DEMO_ICED_LATTE,COFFEE_REGULAR,34,0.018000,kilogram,bag,-0.612000
2024-04-19,POS-20240419-DEMO_OAT_LATTE,DEMO_OAT_LATTE,MILK_OAT,42,0.250000,litre,carton,-10.500000
2024-04-19,POS-20240419-DEMO_OAT_LATTE,DEMO_OAT_LATTE,COFFEE_REGULAR,42,0.018000,kilogram,bag,-0.756000
2024-04-19,POS-20240419-DEMO_SMOOTHIE,DEMO_SMOOTHIE,MILK_OAT,16,0.200000,litre,carton,-3.200000
2024-04-20,POS-20240420-DEMO_CROISSANT,DEMO_CROISSANT,CROISSANT,46,1.000000,each,each,-46.000000
2024-04-20,POS-20240420-DEMO_EGG_BREAKFAST,DEMO_EGG_BREAKFAST,EGGS,14,2.000000,each,each,-28.000000
2024-04-20,POS-20240420-DEMO_EGG_SANDWICH,DEMO_EGG_SANDWICH,EGGS,14,1.000000,each,each,-14.000000
2024-04-20,POS-20240420-DEMO_FLAT_WHITE,DEMO_FLAT_WHITE,MILK_FULL,74,0.180000,litre,bottle,-8.880000
2024-04-20,POS-20240420-DEMO_FLAT_WHITE,DEMO_FLAT_WHITE,COFFEE_REGULAR,74,0.018000,kilogram,bag,-1.332000
2024-04-20,POS-20240420-DEMO_HOT_CHOCOLATE,DEMO_HOT_CHOCOLATE,MILK_FULL,26,0.250000,litre,bottle,-4.333333
2024-04-20,POS-20240420-DEMO_ICED_LATTE,DEMO_ICED_LATTE,MILK_FULL,32,0.250000,litre,bottle,-5.333333
2024-04-20,POS-20240420-DEMO_ICED_LATTE,DEMO_ICED_LATTE,COFFEE_REGULAR,32,0.018000,kilogram,bag,-0.576000
2024-04-20,POS-20240420-DEMO_OAT_LATTE,DEMO_OAT_LATTE,MILK_OAT,38,0.250000,litre,carton,-9.500000
2024-04-20,POS-20240420-DEMO_OAT_LATTE,DEMO_OAT_LATTE,COFFEE_REGULAR,38,0.018000,kilogram,bag,-0.684000
2024-04-20,POS-20240420-DEMO_SMOOTHIE,DEMO_SMOOTHIE,MILK_OAT,14,0.200000,litre,carton,-2.800000
2024-04-21,POS-20240421-DEMO_CROISSANT,DEMO_CROISSANT,CROISSANT,44,1.000000,each,each,-44.000000
2024-04-21,POS-20240421-DEMO_EGG_BREAKFAST,DEMO_EGG_BREAKFAST,EGGS,13,2.000000,each,each,-26.000000
2024-04-21,POS-20240421-DEMO_EGG_SANDWICH,DEMO_EGG_SANDWICH,EGGS,14,1.000000,each,each,-14.000000
2024-04-21,POS-20240421-DEMO_FLAT_WHITE,DEMO_FLAT_WHITE,MILK_FULL,73,0.180000,litre,bottle,-8.760000
2024-04-21,POS-20240421-DEMO_FLAT_WHITE,DEMO_FLAT_WHITE,COFFEE_REGULAR,73,0.018000,kilogram,bag,-1.314000
2024-04-21,POS-20240421-DEMO_HOT_CHOCOLATE,DEMO_HOT_CHOCOLATE,MILK_FULL,25,0.250000,litre,bottle,-4.166667
2024-04-21,POS-20240421-DEMO_ICED_LATTE,DEMO_ICED_LATTE,MILK_FULL,31,0.250000,litre,bottle,-5.166667
2024-04-21,POS-20240421-DEMO_ICED_LATTE,DEMO_ICED_LATTE,COFFEE_REGULAR,31,0.018000,kilogram,bag,-0.558000
2024-04-21,POS-20240421-DEMO_OAT_LATTE,DEMO_OAT_LATTE,MILK_OAT,36,0.250000,litre,carton,-9.000000
2024-04-21,POS-20240421-DEMO_OAT_LATTE,DEMO_OAT_LATTE,COFFEE_REGULAR,36,0.018000,kilogram,bag,-0.648000
2024-04-21,POS-20240421-DEMO_SMOOTHIE,DEMO_SMOOTHIE,MILK_OAT,14,0.200000,litre,carton,-2.800000
2024-04-22,POS-20240422-DEMO_CROISSANT,DEMO_CROISSANT,CROISSANT,30,1.000000,each,each,-30.000000
2024-04-22,POS-20240422-DEMO_EGG_BREAKFAST,DEMO_EGG_BREAKFAST,EGGS,5,2.000000,each,each,-10.000000
2024-04-22,POS-20240422-DEMO_EGG_SANDWICH,DEMO_EGG_SANDWICH,EGGS,15,1.000000,each,each,-15.000000
2024-04-22,POS-20240422-DEMO_FLAT_WHITE,DEMO_FLAT_WHITE,MILK_FULL,78,0.180000,litre,bottle,-9.360000
2024-04-22,POS-20240422-DEMO_FLAT_WHITE,DEMO_FLAT_WHITE,COFFEE_REGULAR,78,0.018000,kilogram,bag,-1.404000
2024-04-22,POS-20240422-DEMO_HOT_CHOCOLATE,DEMO_HOT_CHOCOLATE,MILK_FULL,21,0.250000,litre,bottle,-3.500000
2024-04-22,POS-20240422-DEMO_ICED_LATTE,DEMO_ICED_LATTE,MILK_FULL,32,0.250000,litre,bottle,-5.333333
2024-04-22,POS-20240422-DEMO_ICED_LATTE,DEMO_ICED_LATTE,COFFEE_REGULAR,32,0.018000,kilogram,bag,-0.576000
2024-04-22,POS-20240422-DEMO_OAT_LATTE,DEMO_OAT_LATTE,MILK_OAT,39,0.250000,litre,carton,-9.750000
2024-04-22,POS-20240422-DEMO_OAT_LATTE,DEMO_OAT_LATTE,COFFEE_REGULAR,39,0.018000,kilogram,bag,-0.702000
2024-04-22,POS-20240422-DEMO_SMOOTHIE,DEMO_SMOOTHIE,MILK_OAT,15,0.200000,litre,carton,-3.000000
2024-04-23,POS-20240423-DEMO_CROISSANT,DEMO_CROISSANT,CROISSANT,30,1.000000,each,each,-30.000000
2024-04-23,POS-20240423-DEMO_EGG_BREAKFAST,DEMO_EGG_BREAKFAST,EGGS,5,2.000000,each,each,-10.000000
2024-04-23,POS-20240423-DEMO_EGG_SANDWICH,DEMO_EGG_SANDWICH,EGGS,14,1.000000,each,each,-14.000000
2024-04-23,POS-20240423-DEMO_FLAT_WHITE,DEMO_FLAT_WHITE,MILK_FULL,79,0.180000,litre,bottle,-9.480000
2024-04-23,POS-20240423-DEMO_FLAT_WHITE,DEMO_FLAT_WHITE,COFFEE_REGULAR,79,0.018000,kilogram,bag,-1.422000
2024-04-23,POS-20240423-DEMO_HOT_CHOCOLATE,DEMO_HOT_CHOCOLATE,MILK_FULL,21,0.250000,litre,bottle,-3.500000
2024-04-23,POS-20240423-DEMO_ICED_LATTE,DEMO_ICED_LATTE,MILK_FULL,32,0.250000,litre,bottle,-5.333333
2024-04-23,POS-20240423-DEMO_ICED_LATTE,DEMO_ICED_LATTE,COFFEE_REGULAR,32,0.018000,kilogram,bag,-0.576000
2024-04-23,POS-20240423-DEMO_OAT_LATTE,DEMO_OAT_LATTE,MILK_OAT,39,0.250000,litre,carton,-9.750000
2024-04-23,POS-20240423-DEMO_OAT_LATTE,DEMO_OAT_LATTE,COFFEE_REGULAR,39,0.018000,kilogram,bag,-0.702000
2024-04-23,POS-20240423-DEMO_SMOOTHIE,DEMO_SMOOTHIE,MILK_OAT,15,0.200000,litre,carton,-3.000000
2024-04-24,POS-20240424-DEMO_CROISSANT,DEMO_CROISSANT,CROISSANT,34,1.000000,each,each,-34.000000
2024-04-24,POS-20240424-DEMO_EGG_BREAKFAST,DEMO_EGG_BREAKFAST,EGGS,6,2.000000,each,each,-12.000000
2024-04-24,POS-20240424-DEMO_EGG_SANDWICH,DEMO_EGG_SANDWICH,EGGS,16,1.000000,each,each,-16.000000
2024-04-24,POS-20240424-DEMO_FLAT_WHITE,DEMO_FLAT_WHITE,MILK_FULL,87,0.180000,litre,bottle,-10.440000
2024-04-24,POS-20240424-DEMO_FLAT_WHITE,DEMO_FLAT_WHITE,COFFEE_REGULAR,87,0.018000,kilogram,bag,-1.566000
2024-04-24,POS-20240424-DEMO_HOT_CHOCOLATE,DEMO_HOT_CHOCOLATE,MILK_FULL,24,0.250000,litre,bottle,-4.000000
2024-04-24,POS-20240424-DEMO_ICED_LATTE,DEMO_ICED_LATTE,MILK_FULL,36,0.250000,litre,bottle,-6.000000
2024-04-24,POS-20240424-DEMO_ICED_LATTE,DEMO_ICED_LATTE,COFFEE_REGULAR,36,0.018000,kilogram,bag,-0.648000
2024-04-24,POS-20240424-DEMO_OAT_LATTE,DEMO_OAT_LATTE,MILK_OAT,44,0.250000,litre,carton,-11.000000
2024-04-24,POS-20240424-DEMO_OAT_LATTE,DEMO_OAT_LATTE,COFFEE_REGULAR,44,0.018000,kilogram,bag,-0.792000
2024-04-24,POS-20240424-DEMO_SMOOTHIE,DEMO_SMOOTHIE,MILK_OAT,16,0.200000,litre,carton,-3.200000
2024-04-25,POS-20240425-DEMO_CROISSANT,DEMO_CROISSANT,CROISSANT,32,1.000000,each,each,-32.000000
2024-04-25,POS-20240425-DEMO_EGG_BREAKFAST,DEMO_EGG_BREAKFAST,EGGS,5,2.000000,each,each,-10.000000
2024-04-25,POS-20240425-DEMO_EGG_SANDWICH,DEMO_EGG_SANDWICH,EGGS,15,1.000000,each,each,-15.000000
2024-04-25,POS-20240425-DEMO_FLAT_WHITE,DEMO_FLAT_WHITE,MILK_FULL,81,0.180000,litre,bottle,-9.720000
2024-04-25,POS-20240425-DEMO_FLAT_WHITE,DEMO_FLAT_WHITE,COFFEE_REGULAR,81,0.018000,kilogram,bag,-1.458000
2024-04-25,POS-20240425-DEMO_HOT_CHOCOLATE,DEMO_HOT_CHOCOLATE,MILK_FULL,22,0.250000,litre,bottle,-3.666667
2024-04-25,POS-20240425-DEMO_ICED_LATTE,DEMO_ICED_LATTE,MILK_FULL,29,0.250000,litre,bottle,-4.833333
2024-04-25,POS-20240425-DEMO_ICED_LATTE,DEMO_ICED_LATTE,COFFEE_REGULAR,29,0.018000,kilogram,bag,-0.522000
2024-04-25,POS-20240425-DEMO_OAT_LATTE,DEMO_OAT_LATTE,MILK_OAT,41,0.250000,litre,carton,-10.250000
2024-04-25,POS-20240425-DEMO_OAT_LATTE,DEMO_OAT_LATTE,COFFEE_REGULAR,41,0.018000,kilogram,bag,-0.738000
2024-04-25,POS-20240425-DEMO_SMOOTHIE,DEMO_SMOOTHIE,MILK_OAT,16,0.200000,litre,carton,-3.200000
2024-04-26,POS-20240426-DEMO_CROISSANT,DEMO_CROISSANT,CROISSANT,30,1.000000,each,each,-30.000000
2024-04-26,POS-20240426-DEMO_EGG_BREAKFAST,DEMO_EGG_BREAKFAST,EGGS,4,2.000000,each,each,-8.000000
2024-04-26,POS-20240426-DEMO_EGG_SANDWICH,DEMO_EGG_SANDWICH,EGGS,14,1.000000,each,each,-14.000000
2024-04-26,POS-20240426-DEMO_FLAT_WHITE,DEMO_FLAT_WHITE,MILK_FULL,77,0.180000,litre,bottle,-9.240000
2024-04-26,POS-20240426-DEMO_FLAT_WHITE,DEMO_FLAT_WHITE,COFFEE_REGULAR,77,0.018000,kilogram,bag,-1.386000
2024-04-26,POS-20240426-DEMO_HOT_CHOCOLATE,DEMO_HOT_CHOCOLATE,MILK_FULL,21,0.250000,litre,bottle,-3.500000
2024-04-26,POS-20240426-DEMO_ICED_LATTE,DEMO_ICED_LATTE,MILK_FULL,28,0.250000,litre,bottle,-4.666667
2024-04-26,POS-20240426-DEMO_ICED_LATTE,DEMO_ICED_LATTE,COFFEE_REGULAR,28,0.018000,kilogram,bag,-0.504000
2024-04-26,POS-20240426-DEMO_OAT_LATTE,DEMO_OAT_LATTE,MILK_OAT,39,0.250000,litre,carton,-9.750000
2024-04-26,POS-20240426-DEMO_OAT_LATTE,DEMO_OAT_LATTE,COFFEE_REGULAR,39,0.018000,kilogram,bag,-0.702000
2024-04-26,POS-20240426-DEMO_SMOOTHIE,DEMO_SMOOTHIE,MILK_OAT,15,0.200000,litre,carton,-3.000000
2024-04-27,POS-20240427-DEMO_CROISSANT,DEMO_CROISSANT,CROISSANT,53,1.000000,each,each,-53.000000
2024-04-27,POS-20240427-DEMO_EGG_BREAKFAST,DEMO_EGG_BREAKFAST,EGGS,15,2.000000,each,each,-30.000000
2024-04-27,POS-20240427-DEMO_EGG_SANDWICH,DEMO_EGG_SANDWICH,EGGS,15,1.000000,each,each,-15.000000
2024-04-27,POS-20240427-DEMO_FLAT_WHITE,DEMO_FLAT_WHITE,MILK_FULL,85,0.180000,litre,bottle,-10.200000
2024-04-27,POS-20240427-DEMO_FLAT_WHITE,DEMO_FLAT_WHITE,COFFEE_REGULAR,85,0.018000,kilogram,bag,-1.530000
2024-04-27,POS-20240427-DEMO_HOT_CHOCOLATE,DEMO_HOT_CHOCOLATE,MILK_FULL,29,0.250000,litre,bottle,-4.833333
2024-04-27,POS-20240427-DEMO_ICED_LATTE,DEMO_ICED_LATTE,MILK_FULL,32,0.250000,litre,bottle,-5.333333
2024-04-27,POS-20240427-DEMO_ICED_LATTE,DEMO_ICED_LATTE,COFFEE_REGULAR,32,0.018000,kilogram,bag,-0.576000
2024-04-27,POS-20240427-DEMO_OAT_LATTE,DEMO_OAT_LATTE,MILK_OAT,43,0.250000,litre,carton,-10.750000
2024-04-27,POS-20240427-DEMO_OAT_LATTE,DEMO_OAT_LATTE,COFFEE_REGULAR,43,0.018000,kilogram,bag,-0.774000
2024-04-27,POS-20240427-DEMO_SMOOTHIE,DEMO_SMOOTHIE,MILK_OAT,17,0.200000,litre,carton,-3.400000
2024-04-28,POS-20240428-DEMO_CROISSANT,DEMO_CROISSANT,CROISSANT,43,1.000000,each,each,-43.000000
2024-04-28,POS-20240428-DEMO_EGG_BREAKFAST,DEMO_EGG_BREAKFAST,EGGS,13,2.000000,each,each,-26.000000
2024-04-28,POS-20240428-DEMO_EGG_SANDWICH,DEMO_EGG_SANDWICH,EGGS,12,1.000000,each,each,-12.000000
2024-04-28,POS-20240428-DEMO_FLAT_WHITE,DEMO_FLAT_WHITE,MILK_FULL,69,0.180000,litre,bottle,-8.280000
2024-04-28,POS-20240428-DEMO_FLAT_WHITE,DEMO_FLAT_WHITE,COFFEE_REGULAR,69,0.018000,kilogram,bag,-1.242000
2024-04-28,POS-20240428-DEMO_HOT_CHOCOLATE,DEMO_HOT_CHOCOLATE,MILK_FULL,24,0.250000,litre,bottle,-4.000000
2024-04-28,POS-20240428-DEMO_ICED_LATTE,DEMO_ICED_LATTE,MILK_FULL,30,0.250000,litre,bottle,-5.000000
2024-04-28,POS-20240428-DEMO_ICED_LATTE,DEMO_ICED_LATTE,COFFEE_REGULAR,30,0.018000,kilogram,bag,-0.540000
2024-04-28,POS-20240428-DEMO_OAT_LATTE,DEMO_OAT_LATTE,MILK_OAT,35,0.250000,litre,carton,-8.750000
2024-04-28,POS-20240428-DEMO_OAT_LATTE,DEMO_OAT_LATTE,COFFEE_REGULAR,35,0.018000,kilogram,bag,-0.630000
2024-04-28,POS-20240428-DEMO_SMOOTHIE,DEMO_SMOOTHIE,MILK_OAT,14,0.200000,litre,carton,-2.800000
2024-04-29,POS-20240429-DEMO_CROISSANT,DEMO_CROISSANT,CROISSANT,24,1.000000,each,each,-24.000000
2024-04-29,POS-20240429-DEMO_EGG_BREAKFAST,DEMO_EGG_BREAKFAST,EGGS,3,2.000000,each,each,-6.000000
2024-04-29,POS-20240429-DEMO_EGG_SANDWICH,DEMO_EGG_SANDWICH,EGGS,10,1.000000,each,each,-10.000000
2024-04-29,POS-20240429-DEMO_FLAT_WHITE,DEMO_FLAT_WHITE,MILK_FULL,70,0.180000,litre,bottle,-8.400000
2024-04-29,POS-20240429-DEMO_FLAT_WHITE,DEMO_FLAT_WHITE,COFFEE_REGULAR,70,0.018000,kilogram,bag,-1.260000
2024-04-29,POS-20240429-DEMO_HOT_CHOCOLATE,DEMO_HOT_CHOCOLATE,MILK_FULL,19,0.250000,litre,bottle,-3.166667
2024-04-29,POS-20240429-DEMO_ICED_LATTE,DEMO_ICED_LATTE,MILK_FULL,22,0.250000,litre,bottle,-3.666667
2024-04-29,POS-20240429-DEMO_ICED_LATTE,DEMO_ICED_LATTE,COFFEE_REGULAR,22,0.018000,kilogram,bag,-0.396000
2024-04-29,POS-20240429-DEMO_OAT_LATTE,DEMO_OAT_LATTE,MILK_OAT,35,0.250000,litre,carton,-8.750000
2024-04-29,POS-20240429-DEMO_OAT_LATTE,DEMO_OAT_LATTE,COFFEE_REGULAR,35,0.018000,kilogram,bag,-0.630000
2024-04-29,POS-20240429-DEMO_SMOOTHIE,DEMO_SMOOTHIE,MILK_OAT,12,0.200000,litre,carton,-2.400000
2024-04-30,POS-20240430-DEMO_CROISSANT,DEMO_CROISSANT,CROISSANT,32,1.000000,each,each,-32.000000
2024-04-30,POS-20240430-DEMO_EGG_BREAKFAST,DEMO_EGG_BREAKFAST,EGGS,5,2.000000,each,each,-10.000000
2024-04-30,POS-20240430-DEMO_EGG_SANDWICH,DEMO_EGG_SANDWICH,EGGS,15,1.000000,each,each,-15.000000
2024-04-30,POS-20240430-DEMO_FLAT_WHITE,DEMO_FLAT_WHITE,MILK_FULL,82,0.180000,litre,bottle,-9.840000
2024-04-30,POS-20240430-DEMO_FLAT_WHITE,DEMO_FLAT_WHITE,COFFEE_REGULAR,82,0.018000,kilogram,bag,-1.476000
2024-04-30,POS-20240430-DEMO_HOT_CHOCOLATE,DEMO_HOT_CHOCOLATE,MILK_FULL,22,0.250000,litre,bottle,-3.666667
2024-04-30,POS-20240430-DEMO_ICED_LATTE,DEMO_ICED_LATTE,MILK_FULL,29,0.250000,litre,bottle,-4.833333
2024-04-30,POS-20240430-DEMO_ICED_LATTE,DEMO_ICED_LATTE,COFFEE_REGULAR,29,0.018000,kilogram,bag,-0.522000
2024-04-30,POS-20240430-DEMO_OAT_LATTE,DEMO_OAT_LATTE,MILK_OAT,42,0.250000,litre,carton,-10.500000
2024-04-30,POS-20240430-DEMO_OAT_LATTE,DEMO_OAT_LATTE,COFFEE_REGULAR,42,0.018000,kilogram,bag,-0.756000
2024-04-30,POS-20240430-DEMO_SMOOTHIE,DEMO_SMOOTHIE,MILK_OAT,16,0.200000,litre,carton,-3.200000
